Ensembl_ID,Gene_type,Symbol
ENSG00000145604,protein_coding,SKP2
ENSG00000155926,protein_coding,SLA
ENSG00000101082,protein_coding,SLA2
ENSG00000139737,protein_coding,SLAIN1
ENSG00000109171,protein_coding,SLAIN2
ENSG00000117090,protein_coding,SLAMF1
ENSG00000162739,protein_coding,SLAMF6
ENSG00000026751,protein_coding,SLAMF7
ENSG00000158714,protein_coding,SLAMF8
ENSG00000162723,protein_coding,SLAMF9
ENSG00000163950,protein_coding,SLBP
ENSG00000100652,protein_coding,SLC10A1
ENSG00000125255,protein_coding,SLC10A2
ENSG00000126903,protein_coding,SLC10A3
ENSG00000145248,protein_coding,SLC10A4
ENSG00000253598,protein_coding,SLC10A5
ENSG00000145283,protein_coding,SLC10A6
ENSG00000120519,protein_coding,SLC10A7
ENSG00000018280,protein_coding,SLC11A1
ENSG00000110911,protein_coding,SLC11A2
ENSG00000074803,protein_coding,SLC12A1
ENSG00000064651,protein_coding,SLC12A2
ENSG00000070915,protein_coding,SLC12A3
ENSG00000124067,protein_coding,SLC12A4
ENSG00000124140,protein_coding,SLC12A5
ENSG00000140199,protein_coding,SLC12A6
ENSG00000113504,protein_coding,SLC12A7
ENSG00000221955,protein_coding,SLC12A8
ENSG00000146828,protein_coding,SLC12A9
ENSG00000081800,protein_coding,SLC13A1
ENSG00000007216,protein_coding,SLC13A2
ENSG00000158296,protein_coding,SLC13A3
ENSG00000164707,protein_coding,SLC13A4
ENSG00000141485,protein_coding,SLC13A5
ENSG00000141469,protein_coding,SLC14A1
ENSG00000132874,protein_coding,SLC14A2
ENSG00000088386,protein_coding,SLC15A1
ENSG00000163406,protein_coding,SLC15A2
ENSG00000110446,protein_coding,SLC15A3
ENSG00000139370,protein_coding,SLC15A4
ENSG00000188991,protein_coding,SLC15A5
ENSG00000155380,protein_coding,SLC16A1
ENSG00000112394,protein_coding,SLC16A10
ENSG00000174326,protein_coding,SLC16A11
ENSG00000152779,protein_coding,SLC16A12
ENSG00000174327,protein_coding,SLC16A13
ENSG00000163053,protein_coding,SLC16A14
ENSG00000147100,protein_coding,SLC16A2
ENSG00000141526,protein_coding,SLC16A3
ENSG00000168679,protein_coding,SLC16A4
ENSG00000170190,protein_coding,SLC16A5
ENSG00000108932,protein_coding,SLC16A6
ENSG00000118596,protein_coding,SLC16A7
ENSG00000100156,protein_coding,SLC16A8
ENSG00000165449,protein_coding,SLC16A9
ENSG00000124568,protein_coding,SLC17A1
ENSG00000112337,protein_coding,SLC17A2
ENSG00000124564,protein_coding,SLC17A3
ENSG00000146039,protein_coding,SLC17A4
ENSG00000119899,protein_coding,SLC17A5
ENSG00000091664,protein_coding,SLC17A6
ENSG00000104888,protein_coding,SLC17A7
ENSG00000179520,protein_coding,SLC17A8
ENSG00000101194,protein_coding,SLC17A9
ENSG00000036565,protein_coding,SLC18A1
ENSG00000165646,protein_coding,SLC18A2
ENSG00000187714,protein_coding,SLC18A3
ENSG00000146409,protein_coding,SLC18B1
ENSG00000173638,protein_coding,SLC19A1
ENSG00000117479,protein_coding,SLC19A2
ENSG00000135917,protein_coding,SLC19A3
ENSG00000106688,protein_coding,SLC1A1
ENSG00000110436,protein_coding,SLC1A2
ENSG00000079215,protein_coding,SLC1A3
ENSG00000115902,protein_coding,SLC1A4
ENSG00000105281,protein_coding,SLC1A5
ENSG00000105143,protein_coding,SLC1A6
ENSG00000162383,protein_coding,SLC1A7
ENSG00000144136,protein_coding,SLC20A1
ENSG00000168575,protein_coding,SLC20A2
ENSG00000175003,protein_coding,SLC22A1
ENSG00000184999,protein_coding,SLC22A10
ENSG00000168065,protein_coding,SLC22A11
ENSG00000197891,protein_coding,SLC22A12
ENSG00000172940,protein_coding,SLC22A13
ENSG00000144671,protein_coding,SLC22A14
ENSG00000163393,protein_coding,SLC22A15
ENSG00000004809,protein_coding,SLC22A16
ENSG00000092096,protein_coding,SLC22A17
ENSG00000110628,protein_coding,SLC22A18
ENSG00000254827,protein_coding,SLC22A18AS
ENSG00000112499,protein_coding,SLC22A2
ENSG00000137266,protein_coding,SLC22A23
ENSG00000197658,protein_coding,SLC22A24
ENSG00000196600,protein_coding,SLC22A25
ENSG00000146477,protein_coding,SLC22A3
ENSG00000259803,protein_coding,SLC22A31
ENSG00000197208,protein_coding,SLC22A4
ENSG00000197375,protein_coding,SLC22A5
ENSG00000197901,protein_coding,SLC22A6
ENSG00000137204,protein_coding,SLC22A7
ENSG00000149452,protein_coding,SLC22A8
ENSG00000149742,protein_coding,SLC22A9
ENSG00000170482,protein_coding,SLC23A1
ENSG00000089057,protein_coding,SLC23A2
ENSG00000213901,protein_coding,SLC23A3
ENSG00000074621,protein_coding,SLC24A1
ENSG00000155886,protein_coding,SLC24A2
ENSG00000185052,protein_coding,SLC24A3
ENSG00000140090,protein_coding,SLC24A4
ENSG00000188467,protein_coding,SLC24A5
ENSG00000100075,protein_coding,SLC25A1
ENSG00000183048,protein_coding,SLC25A10
ENSG00000108528,protein_coding,SLC25A11
ENSG00000115840,protein_coding,SLC25A12
ENSG00000004864,protein_coding,SLC25A13
ENSG00000102078,protein_coding,SLC25A14
ENSG00000102743,protein_coding,SLC25A15
ENSG00000122912,protein_coding,SLC25A16
ENSG00000100372,protein_coding,SLC25A17
ENSG00000182902,protein_coding,SLC25A18
ENSG00000125454,protein_coding,SLC25A19
ENSG00000120329,protein_coding,SLC25A2
ENSG00000178537,protein_coding,SLC25A20
ENSG00000183032,protein_coding,SLC25A21
ENSG00000177542,protein_coding,SLC25A22
ENSG00000125648,protein_coding,SLC25A23
ENSG00000085491,protein_coding,SLC25A24
ENSG00000148339,protein_coding,SLC25A25
ENSG00000144741,protein_coding,SLC25A26
ENSG00000153291,protein_coding,SLC25A27
ENSG00000155287,protein_coding,SLC25A28
ENSG00000197119,protein_coding,SLC25A29
ENSG00000075415,protein_coding,SLC25A3
ENSG00000174032,protein_coding,SLC25A30
ENSG00000151475,protein_coding,SLC25A31
ENSG00000164933,protein_coding,SLC25A32
ENSG00000171612,protein_coding,SLC25A33
ENSG00000162461,protein_coding,SLC25A34
ENSG00000125434,protein_coding,SLC25A35
ENSG00000114120,protein_coding,SLC25A36
ENSG00000147454,protein_coding,SLC25A37
ENSG00000144659,protein_coding,SLC25A38
ENSG00000013306,protein_coding,SLC25A39
ENSG00000151729,protein_coding,SLC25A4
ENSG00000075303,protein_coding,SLC25A40
ENSG00000181240,protein_coding,SLC25A41
ENSG00000181035,protein_coding,SLC25A42
ENSG00000077713,protein_coding,SLC25A43
ENSG00000160785,protein_coding,SLC25A44
ENSG00000162241,protein_coding,SLC25A45
ENSG00000164209,protein_coding,SLC25A46
ENSG00000140107,protein_coding,SLC25A47
ENSG00000145832,protein_coding,SLC25A48
ENSG00000005022,protein_coding,SLC25A5
ENSG00000122696,protein_coding,SLC25A51
ENSG00000141437,protein_coding,SLC25A52
ENSG00000269743,protein_coding,SLC25A53
ENSG00000169100,protein_coding,SLC25A6
ENSG00000145217,protein_coding,SLC26A1
ENSG00000181045,protein_coding,SLC26A11
ENSG00000155850,protein_coding,SLC26A2
ENSG00000091138,protein_coding,SLC26A3
ENSG00000091137,protein_coding,SLC26A4
ENSG00000170615,protein_coding,SLC26A5
ENSG00000225697,protein_coding,SLC26A6
ENSG00000147606,protein_coding,SLC26A7
ENSG00000112053,protein_coding,SLC26A8
ENSG00000174502,protein_coding,SLC26A9
ENSG00000130304,protein_coding,SLC27A1
ENSG00000140284,protein_coding,SLC27A2
ENSG00000143554,protein_coding,SLC27A3
ENSG00000167114,protein_coding,SLC27A4
ENSG00000083807,protein_coding,SLC27A5
ENSG00000113396,protein_coding,SLC27A6
ENSG00000156222,protein_coding,SLC28A1
ENSG00000137860,protein_coding,SLC28A2
ENSG00000197506,protein_coding,SLC28A3
ENSG00000112759,protein_coding,SLC29A1
ENSG00000174669,protein_coding,SLC29A2
ENSG00000198246,protein_coding,SLC29A3
ENSG00000164638,protein_coding,SLC29A4
ENSG00000117394,protein_coding,SLC2A1
ENSG00000197496,protein_coding,SLC2A10
ENSG00000133460,protein_coding,SLC2A11
ENSG00000146411,protein_coding,SLC2A12
ENSG00000151229,protein_coding,SLC2A13
ENSG00000173262,protein_coding,SLC2A14
ENSG00000163581,protein_coding,SLC2A2
ENSG00000059804,protein_coding,SLC2A3
ENSG00000181856,protein_coding,SLC2A4
ENSG00000125520,protein_coding,SLC2A4RG
ENSG00000142583,protein_coding,SLC2A5
ENSG00000160326,protein_coding,SLC2A6
ENSG00000197241,protein_coding,SLC2A7
ENSG00000136856,protein_coding,SLC2A8
ENSG00000109667,protein_coding,SLC2A9
ENSG00000170385,protein_coding,SLC30A1
ENSG00000196660,protein_coding,SLC30A10
ENSG00000158014,protein_coding,SLC30A2
ENSG00000115194,protein_coding,SLC30A3
ENSG00000104154,protein_coding,SLC30A4
ENSG00000145740,protein_coding,SLC30A5
ENSG00000152683,protein_coding,SLC30A6
ENSG00000162695,protein_coding,SLC30A7
ENSG00000164756,protein_coding,SLC30A8
ENSG00000014824,protein_coding,SLC30A9
ENSG00000136868,protein_coding,SLC31A1
ENSG00000136867,protein_coding,SLC31A2
ENSG00000101438,protein_coding,SLC32A1
ENSG00000169359,protein_coding,SLC33A1
ENSG00000131183,protein_coding,SLC34A1
ENSG00000157765,protein_coding,SLC34A2
ENSG00000198569,protein_coding,SLC34A3
ENSG00000164414,protein_coding,SLC35A1
ENSG00000102100,protein_coding,SLC35A2
ENSG00000117620,protein_coding,SLC35A3
ENSG00000176087,protein_coding,SLC35A4
ENSG00000138459,protein_coding,SLC35A5
ENSG00000121073,protein_coding,SLC35B1
ENSG00000157593,protein_coding,SLC35B2
ENSG00000124786,protein_coding,SLC35B3
ENSG00000205060,protein_coding,SLC35B4
ENSG00000181830,protein_coding,SLC35C1
ENSG00000080189,protein_coding,SLC35C2
ENSG00000116704,protein_coding,SLC35D1
ENSG00000130958,protein_coding,SLC35D2
ENSG00000182747,protein_coding,SLC35D3
ENSG00000127526,protein_coding,SLC35E1
ENSG00000189339,protein_coding,SLC35E2B
ENSG00000175782,protein_coding,SLC35E3
ENSG00000100036,protein_coding,SLC35E4
ENSG00000196376,protein_coding,SLC35F1
ENSG00000110660,protein_coding,SLC35F2
ENSG00000183780,protein_coding,SLC35F3
ENSG00000151812,protein_coding,SLC35F4
ENSG00000115084,protein_coding,SLC35F5
ENSG00000213699,protein_coding,SLC35F6
ENSG00000176273,protein_coding,SLC35G1
ENSG00000168917,protein_coding,SLC35G2
ENSG00000164729,protein_coding,SLC35G3
ENSG00000236396,protein_coding,SLC35G4
ENSG00000177710,protein_coding,SLC35G5
ENSG00000259224,protein_coding,SLC35G6
ENSG00000123643,protein_coding,SLC36A1
ENSG00000186335,protein_coding,SLC36A2
ENSG00000186334,protein_coding,SLC36A3
ENSG00000180773,protein_coding,SLC36A4
ENSG00000160190,protein_coding,SLC37A1
ENSG00000134955,protein_coding,SLC37A2
ENSG00000157800,protein_coding,SLC37A3
ENSG00000137700,protein_coding,SLC37A4
ENSG00000111371,protein_coding,SLC38A1
ENSG00000157637,protein_coding,SLC38A10
ENSG00000169507,protein_coding,SLC38A11
ENSG00000134294,protein_coding,SLC38A2
ENSG00000188338,protein_coding,SLC38A3
ENSG00000139209,protein_coding,SLC38A4
ENSG00000017483,protein_coding,SLC38A5
ENSG00000139974,protein_coding,SLC38A6
ENSG00000103042,protein_coding,SLC38A7
ENSG00000166558,protein_coding,SLC38A8
ENSG00000177058,protein_coding,SLC38A9
ENSG00000143570,protein_coding,SLC39A1
ENSG00000196950,protein_coding,SLC39A10
ENSG00000133195,protein_coding,SLC39A11
ENSG00000148482,protein_coding,SLC39A12
ENSG00000165915,protein_coding,SLC39A13
ENSG00000104635,protein_coding,SLC39A14
ENSG00000165794,protein_coding,SLC39A2
ENSG00000141873,protein_coding,SLC39A3
ENSG00000147804,protein_coding,SLC39A4
ENSG00000139540,protein_coding,SLC39A5
ENSG00000141424,protein_coding,SLC39A6
ENSG00000112473,protein_coding,SLC39A7
ENSG00000138821,protein_coding,SLC39A8
ENSG00000029364,protein_coding,SLC39A9
ENSG00000138079,protein_coding,SLC3A1
ENSG00000168003,protein_coding,SLC3A2
ENSG00000138449,protein_coding,SLC40A1
ENSG00000133065,protein_coding,SLC41A1
ENSG00000136052,protein_coding,SLC41A2
ENSG00000114544,protein_coding,SLC41A3
ENSG00000149150,protein_coding,SLC43A1
ENSG00000167703,protein_coding,SLC43A2
ENSG00000134802,protein_coding,SLC43A3
ENSG00000070214,protein_coding,SLC44A1
ENSG00000129353,protein_coding,SLC44A2
ENSG00000143036,protein_coding,SLC44A3
ENSG00000204385,protein_coding,SLC44A4
ENSG00000137968,protein_coding,SLC44A5
ENSG00000162426,protein_coding,SLC45A1
ENSG00000164175,protein_coding,SLC45A2
ENSG00000158715,protein_coding,SLC45A3
ENSG00000022567,protein_coding,SLC45A4
ENSG00000076351,protein_coding,SLC46A1
ENSG00000119457,protein_coding,SLC46A2
ENSG00000139508,protein_coding,SLC46A3
ENSG00000142494,protein_coding,SLC47A1
ENSG00000180638,protein_coding,SLC47A2
ENSG00000211584,protein_coding,SLC48A1
ENSG00000169026,protein_coding,SLC49A3
ENSG00000138463,protein_coding,SLC49A4
ENSG00000004939,protein_coding,SLC4A1
ENSG00000144290,protein_coding,SLC4A10
ENSG00000088836,protein_coding,SLC4A11
ENSG00000163798,protein_coding,SLC4A1AP
ENSG00000164889,protein_coding,SLC4A2
ENSG00000114923,protein_coding,SLC4A3
ENSG00000080493,protein_coding,SLC4A4
ENSG00000188687,protein_coding,SLC4A5
ENSG00000033867,protein_coding,SLC4A7
ENSG00000050438,protein_coding,SLC4A8
ENSG00000113073,protein_coding,SLC4A9
ENSG00000169241,protein_coding,SLC50A1
ENSG00000163959,protein_coding,SLC51A
ENSG00000186198,protein_coding,SLC51B
ENSG00000132517,protein_coding,SLC52A1
ENSG00000185803,protein_coding,SLC52A2
ENSG00000101276,protein_coding,SLC52A3
ENSG00000100170,protein_coding,SLC5A1
ENSG00000154025,protein_coding,SLC5A10
ENSG00000158865,protein_coding,SLC5A11
ENSG00000148942,protein_coding,SLC5A12
ENSG00000140675,protein_coding,SLC5A2
ENSG00000198743,protein_coding,SLC5A3
ENSG00000100191,protein_coding,SLC5A4
ENSG00000105641,protein_coding,SLC5A5
ENSG00000138074,protein_coding,SLC5A6
ENSG00000115665,protein_coding,SLC5A7
ENSG00000256870,protein_coding,SLC5A8
ENSG00000117834,protein_coding,SLC5A9
ENSG00000040487,protein_coding,SLC66A1
ENSG00000122490,protein_coding,SLC66A2
ENSG00000162976,protein_coding,SLC66A3
ENSG00000157103,protein_coding,SLC6A1
ENSG00000132164,protein_coding,SLC6A11
ENSG00000111181,protein_coding,SLC6A12
ENSG00000010379,protein_coding,SLC6A13
ENSG00000268104,protein_coding,SLC6A14
ENSG00000072041,protein_coding,SLC6A15
ENSG00000063127,protein_coding,SLC6A16
ENSG00000197106,protein_coding,SLC6A17
ENSG00000164363,protein_coding,SLC6A18
ENSG00000174358,protein_coding,SLC6A19
ENSG00000103546,protein_coding,SLC6A2
ENSG00000163817,protein_coding,SLC6A20
ENSG00000142319,protein_coding,SLC6A3
ENSG00000108576,protein_coding,SLC6A4
ENSG00000165970,protein_coding,SLC6A5
ENSG00000131389,protein_coding,SLC6A6
ENSG00000011083,protein_coding,SLC6A7
ENSG00000130821,protein_coding,SLC6A8
ENSG00000196517,protein_coding,SLC6A9
ENSG00000139514,protein_coding,SLC7A1
ENSG00000130876,protein_coding,SLC7A10
ENSG00000151012,protein_coding,SLC7A11
ENSG00000164893,protein_coding,SLC7A13
ENSG00000013293,protein_coding,SLC7A14
ENSG00000003989,protein_coding,SLC7A2
ENSG00000165349,protein_coding,SLC7A3
ENSG00000099960,protein_coding,SLC7A4
ENSG00000103257,protein_coding,SLC7A5
ENSG00000103064,protein_coding,SLC7A6
ENSG00000103061,protein_coding,SLC7A6OS
ENSG00000155465,protein_coding,SLC7A7
ENSG00000092068,protein_coding,SLC7A8
ENSG00000021488,protein_coding,SLC7A9
ENSG00000183023,protein_coding,SLC8A1
ENSG00000118160,protein_coding,SLC8A2
ENSG00000100678,protein_coding,SLC8A3
ENSG00000089060,protein_coding,SLC8B1
ENSG00000090020,protein_coding,SLC9A1
ENSG00000115616,protein_coding,SLC9A2
ENSG00000066230,protein_coding,SLC9A3
ENSG00000109062,protein_coding,SLC9A3R1
ENSG00000065054,protein_coding,SLC9A3R2
ENSG00000180251,protein_coding,SLC9A4
ENSG00000135740,protein_coding,SLC9A5
ENSG00000198689,protein_coding,SLC9A6
ENSG00000065923,protein_coding,SLC9A7
ENSG00000197818,protein_coding,SLC9A8
ENSG00000181804,protein_coding,SLC9A9
ENSG00000164037,protein_coding,SLC9B1
ENSG00000164038,protein_coding,SLC9B2
ENSG00000172139,protein_coding,SLC9C1
ENSG00000162753,protein_coding,SLC9C2
ENSG00000084453,protein_coding,SLCO1A2
ENSG00000134538,protein_coding,SLCO1B1
ENSG00000111700,protein_coding,SLCO1B3
ENSG00000257046,protein_coding,SLCO1B3-SLCO1B7
ENSG00000139155,protein_coding,SLCO1C1
ENSG00000174640,protein_coding,SLCO2A1
ENSG00000137491,protein_coding,SLCO2B1
ENSG00000176463,protein_coding,SLCO3A1
ENSG00000101187,protein_coding,SLCO4A1
ENSG00000173930,protein_coding,SLCO4C1
ENSG00000137571,protein_coding,SLCO5A1
ENSG00000205359,protein_coding,SLCO6A1
ENSG00000133302,protein_coding,SLF1
ENSG00000119906,protein_coding,SLF2
ENSG00000172716,protein_coding,SLFN11
ENSG00000172123,protein_coding,SLFN12
ENSG00000205045,protein_coding,SLFN12L
ENSG00000154760,protein_coding,SLFN13
ENSG00000236320,protein_coding,SLFN14
ENSG00000166750,protein_coding,SLFN5
ENSG00000171790,protein_coding,SLFNL1
ENSG00000119705,protein_coding,SLIRP
ENSG00000187122,protein_coding,SLIT1
ENSG00000145147,protein_coding,SLIT2
ENSG00000184347,protein_coding,SLIT3
ENSG00000178235,protein_coding,SLITRK1
ENSG00000185985,protein_coding,SLITRK2
ENSG00000121871,protein_coding,SLITRK3
ENSG00000179542,protein_coding,SLITRK4
ENSG00000165300,protein_coding,SLITRK5
ENSG00000184564,protein_coding,SLITRK6
ENSG00000065613,protein_coding,SLK
ENSG00000163681,protein_coding,SLMAP
ENSG00000170290,protein_coding,SLN
ENSG00000124107,protein_coding,SLPI
ENSG00000137776,protein_coding,SLTM
ENSG00000164609,protein_coding,SLU7
ENSG00000126233,protein_coding,SLURP1
ENSG00000132207,protein_coding,SLX1A
ENSG00000181625,protein_coding,SLX1B
ENSG00000188827,protein_coding,SLX4
ENSG00000149346,protein_coding,SLX4IP
ENSG00000160256,protein_coding,SLX9
ENSG00000170365,protein_coding,SMAD1
ENSG00000175387,protein_coding,SMAD2
ENSG00000166949,protein_coding,SMAD3
ENSG00000141646,protein_coding,SMAD4
ENSG00000113658,protein_coding,SMAD5
ENSG00000137834,protein_coding,SMAD6
ENSG00000101665,protein_coding,SMAD7
ENSG00000120693,protein_coding,SMAD9
ENSG00000170545,protein_coding,SMAGP
ENSG00000112305,protein_coding,SMAP1
ENSG00000084070,protein_coding,SMAP2
ENSG00000102038,protein_coding,SMARCA1
ENSG00000080503,protein_coding,SMARCA2
ENSG00000127616,protein_coding,SMARCA4
ENSG00000153147,protein_coding,SMARCA5
ENSG00000163104,protein_coding,SMARCAD1
ENSG00000138375,protein_coding,SMARCAL1
ENSG00000099956,protein_coding,SMARCB1
ENSG00000173473,protein_coding,SMARCC1
ENSG00000139613,protein_coding,SMARCC2
ENSG00000066117,protein_coding,SMARCD1
ENSG00000108604,protein_coding,SMARCD2
ENSG00000082014,protein_coding,SMARCD3
ENSG00000073584,protein_coding,SMARCE1
ENSG00000072501,protein_coding,SMC1A
ENSG00000077935,protein_coding,SMC1B
ENSG00000136824,protein_coding,SMC2
ENSG00000108055,protein_coding,SMC3
ENSG00000113810,protein_coding,SMC4
ENSG00000198887,protein_coding,SMC5
ENSG00000163029,protein_coding,SMC6
ENSG00000101596,protein_coding,SMCHD1
ENSG00000214097,protein_coding,SMCO1
ENSG00000165935,protein_coding,SMCO2
ENSG00000179256,protein_coding,SMCO3
ENSG00000166002,protein_coding,SMCO4
ENSG00000163206,protein_coding,SMCP
ENSG00000176994,protein_coding,SMCR8
ENSG00000183172,protein_coding,SMDT1
ENSG00000157106,protein_coding,SMG1
ENSG00000198952,protein_coding,SMG5
ENSG00000070366,protein_coding,SMG6
ENSG00000116698,protein_coding,SMG7
ENSG00000167447,protein_coding,SMG8
ENSG00000105771,protein_coding,SMG9
ENSG00000235169,protein_coding,SMIM1
ENSG00000184785,protein_coding,SMIM10
ENSG00000256537,protein_coding,SMIM10L1
ENSG00000178947,protein_coding,SMIM10L2A
ENSG00000196972,protein_coding,SMIM10L2B
ENSG00000205670,protein_coding,SMIM11
ENSG00000273590,protein_coding,SMIM11B
ENSG00000163866,protein_coding,SMIM12
ENSG00000224531,protein_coding,SMIM13
ENSG00000163683,protein_coding,SMIM14
ENSG00000188725,protein_coding,SMIM15
ENSG00000268182,protein_coding,SMIM17
ENSG00000253457,protein_coding,SMIM18
ENSG00000176209,protein_coding,SMIM19
ENSG00000139656,protein_coding,SMIM2
ENSG00000250317,protein_coding,SMIM20
ENSG00000206026,protein_coding,SMIM21
ENSG00000267795,protein_coding,SMIM22
ENSG00000185662,protein_coding,SMIM23
ENSG00000095932,protein_coding,SMIM24
ENSG00000232388,protein_coding,SMIM26
ENSG00000235453,protein_coding,SMIM27
ENSG00000262543,protein_coding,SMIM28
ENSG00000186577,protein_coding,SMIM29
ENSG00000256235,protein_coding,SMIM3
ENSG00000214194,protein_coding,SMIM30
ENSG00000248771,protein_coding,SMIM31
ENSG00000271824,protein_coding,SMIM32
ENSG00000243627,protein_coding,SMIM34
ENSG00000278961,protein_coding,SMIM34B
ENSG00000255274,protein_coding,SMIM35
ENSG00000261873,protein_coding,SMIM36
ENSG00000168273,protein_coding,SMIM4
ENSG00000164112,protein_coding,SMIM43
ENSG00000204323,protein_coding,SMIM5
ENSG00000259120,protein_coding,SMIM6
ENSG00000214046,protein_coding,SMIM7
ENSG00000111850,protein_coding,SMIM8
ENSG00000203870,protein_coding,SMIM9
ENSG00000240204,protein_coding,SMKR1
ENSG00000256162,protein_coding,SMLR1
ENSG00000172062,protein_coding,SMN1
ENSG00000205571,protein_coding,SMN2
ENSG00000119953,protein_coding,SMNDC1
ENSG00000128602,protein_coding,SMO
ENSG00000198732,protein_coding,SMOC1
ENSG00000112562,protein_coding,SMOC2
ENSG00000088826,protein_coding,SMOX
ENSG00000166311,protein_coding,SMPD1
ENSG00000135587,protein_coding,SMPD2
ENSG00000103056,protein_coding,SMPD3
ENSG00000136699,protein_coding,SMPD4
ENSG00000172594,protein_coding,SMPDL3A
ENSG00000130768,protein_coding,SMPDL3B
ENSG00000091482,protein_coding,SMPX
ENSG00000109208,protein_coding,SMR3A
ENSG00000171201,protein_coding,SMR3B
ENSG00000102172,protein_coding,SMS
ENSG00000183963,protein_coding,SMTN
ENSG00000214872,protein_coding,SMTNL1
ENSG00000188176,protein_coding,SMTNL2
ENSG00000122692,protein_coding,SMU1
ENSG00000123415,protein_coding,SMUG1
ENSG00000198742,protein_coding,SMURF1
ENSG00000108854,protein_coding,SMURF2
ENSG00000115593,protein_coding,SMYD1
ENSG00000143499,protein_coding,SMYD2
ENSG00000185420,protein_coding,SMYD3
ENSG00000186532,protein_coding,SMYD4
ENSG00000135632,protein_coding,SMYD5
ENSG00000124216,protein_coding,SNAI1
ENSG00000019549,protein_coding,SNAI2
ENSG00000185669,protein_coding,SNAI3
ENSG00000092531,protein_coding,SNAP23
ENSG00000132639,protein_coding,SNAP25
ENSG00000099940,protein_coding,SNAP29
ENSG00000143740,protein_coding,SNAP47
ENSG00000065609,protein_coding,SNAP91
ENSG00000023608,protein_coding,SNAPC1
ENSG00000104976,protein_coding,SNAPC2
ENSG00000164975,protein_coding,SNAPC3
ENSG00000165684,protein_coding,SNAPC4
ENSG00000174446,protein_coding,SNAPC5
ENSG00000143553,protein_coding,SNAPIN
ENSG00000145335,protein_coding,SNCA
ENSG00000064692,protein_coding,SNCAIP
ENSG00000074317,protein_coding,SNCB
ENSG00000173267,protein_coding,SNCG
ENSG00000197157,protein_coding,SND1
ENSG00000162804,protein_coding,SNED1
ENSG00000159210,protein_coding,SNF8
ENSG00000163877,protein_coding,SNIP1
ENSG00000184602,protein_coding,SNN
ENSG00000182600,protein_coding,SNORC
ENSG00000101298,protein_coding,SNPH
ENSG00000163788,protein_coding,SNRK
ENSG00000144028,protein_coding,SNRNP200
ENSG00000161981,protein_coding,SNRNP25
ENSG00000124380,protein_coding,SNRNP27
ENSG00000184209,protein_coding,SNRNP35
ENSG00000060688,protein_coding,SNRNP40
ENSG00000168566,protein_coding,SNRNP48
ENSG00000104852,protein_coding,SNRNP70
ENSG00000077312,protein_coding,SNRPA
ENSG00000131876,protein_coding,SNRPA1
ENSG00000125835,protein_coding,SNRPB
ENSG00000125870,protein_coding,SNRPB2
ENSG00000124562,protein_coding,SNRPC
ENSG00000167088,protein_coding,SNRPD1
ENSG00000125743,protein_coding,SNRPD2
ENSG00000100028,protein_coding,SNRPD3
ENSG00000182004,protein_coding,SNRPE
ENSG00000139343,protein_coding,SNRPF
ENSG00000143977,protein_coding,SNRPG
ENSG00000128739,protein_coding,SNRPN
ENSG00000101400,protein_coding,SNTA1
ENSG00000172164,protein_coding,SNTB1
ENSG00000168807,protein_coding,SNTB2
ENSG00000147481,protein_coding,SNTG1
ENSG00000172554,protein_coding,SNTG2
ENSG00000188817,protein_coding,SNTN
ENSG00000100138,protein_coding,SNU13
ENSG00000169371,protein_coding,SNUPN
ENSG00000273173,protein_coding,SNURF
ENSG00000100603,protein_coding,SNW1
ENSG00000028528,protein_coding,SNX1
ENSG00000086300,protein_coding,SNX10
ENSG00000002919,protein_coding,SNX11
ENSG00000147164,protein_coding,SNX12
ENSG00000071189,protein_coding,SNX13
ENSG00000135317,protein_coding,SNX14
ENSG00000110025,protein_coding,SNX15
ENSG00000104497,protein_coding,SNX16
ENSG00000115234,protein_coding,SNX17
ENSG00000178996,protein_coding,SNX18
ENSG00000120451,protein_coding,SNX19
ENSG00000205302,protein_coding,SNX2
ENSG00000167208,protein_coding,SNX20
ENSG00000124104,protein_coding,SNX21
ENSG00000157734,protein_coding,SNX22
ENSG00000064652,protein_coding,SNX24
ENSG00000109762,protein_coding,SNX25
ENSG00000143376,protein_coding,SNX27
ENSG00000048471,protein_coding,SNX29
ENSG00000112335,protein_coding,SNX3
ENSG00000148158,protein_coding,SNX30
ENSG00000174226,protein_coding,SNX31
ENSG00000172803,protein_coding,SNX32
ENSG00000173548,protein_coding,SNX33
ENSG00000114520,protein_coding,SNX4
ENSG00000089006,protein_coding,SNX5
ENSG00000129515,protein_coding,SNX6
ENSG00000162627,protein_coding,SNX7
ENSG00000106266,protein_coding,SNX8
ENSG00000130340,protein_coding,SNX9
ENSG00000057252,protein_coding,SOAT1
ENSG00000167780,protein_coding,SOAT2
ENSG00000112320,protein_coding,SOBP
ENSG00000185338,protein_coding,SOCS1
ENSG00000120833,protein_coding,SOCS2
ENSG00000184557,protein_coding,SOCS3
ENSG00000180008,protein_coding,SOCS4
ENSG00000171150,protein_coding,SOCS5
ENSG00000170677,protein_coding,SOCS6
ENSG00000274211,protein_coding,SOCS7
ENSG00000142168,protein_coding,SOD1
ENSG00000112096,protein_coding,SOD2
ENSG00000109610,protein_coding,SOD3
ENSG00000149639,protein_coding,SOGA1
ENSG00000214338,protein_coding,SOGA3
ENSG00000165643,protein_coding,SOHLH1
